"Ratio,O/F","pc,Pa",Nozzleinl,Nozzleexi,"rho,kg/m^","Tc,K",M,gamma,k,"c*,m/s","Isopt,s","Isvac,s",Cfopt,Cfvac,c.factor,_1
23.4,2301325,0,1,0,2661.5163,29.0816,1.1976,1.1948,1343.6179,194.1382,216.5144,1.417,1.5803,1,
23.4,2401325,0,1,0,2662.4829,29.0839,1.198,1.1952,1343.6705,195.0885,217.1515,1.4238,1.5849,1,
23.4,2501325,0,1,0,2663.4001,29.086,1.1983,1.1955,1343.7201,195.9875,217.7557,1.4303,1.5892,1,
23.4,2601325,0,1,0,2664.2721,29.0881,1.1986,1.1959,1343.767,196.8423,218.3321,1.4365,1.5934,1,
23.4,2701325,0,1,0,2665.1027,29.09,1.1989,1.1962,1343.8114,197.6523,218.8788,1.4424,1.5973,1,
23.4,2801325,0,1,0,2665.8954,29.0919,1.1992,1.1965,1343.8535,198.4235,219.4005,1.448,1.6011,1,
23.4,2901325,0,1,0,2666.6529,29.0937,1.1994,1.1968,1343.8935,199.1574,219.8974,1.4533,1.6046,1,
23.4,3001325,0,1,0,2667.3781,29.0954,1.1997,1.1971,1343.9317,199.8589,220.3733,1.4584,1.6081,1,
23.4,3101325,0,1,0,2668.0733,29.097,1.1999,1.1974,1343.968,200.5291,220.8285,1.4632,1.6113,1,
23.4,3201325,0,1,0,2668.7405,29.0986,1.2002,1.1977,1344.0028,201.1785,221.272,1.4679,1.6145,1,
23.4,3301325,0,1,0,2669.3818,29.1001,1.2004,1.1979,1344.036,201.7954,221.6924,1.4724,1.6176,1,
23.4,3401325,0,1,0,2669.9989,29.1016,1.2006,1.1982,1344.0678,202.3891,222.0978,1.4767,1.6205,1,
23.4,3501325,0,1,0,2670.5933,29.103,1.2008,1.1984,1344.0984,202.9577,222.4859,1.4808,1.6233,1,
23.4,3601325,0,1,0,2671.1664,29.1044,1.2011,1.1986,1344.1277,203.5127,222.8671,1.4848,1.626,1,
23.4,3701325,0,1,0,2671.7196,29.1057,1.2013,1.1988,1344.1559,204.0432,223.2307,1.4887,1.6286,1,
23.4,3801325,0,1,0,2672.2541,29.1069,1.2014,1.1991,1344.183,204.5549,223.5818,1.4924,1.6312,1,
23.4,3901325,0,1,0,2672.7709,29.1082,1.2016,1.1993,1344.2092,205.0491,223.9213,1.4959,1.6336,1,
23.4,4001325,0,1,0,2673.2711,29.1093,1.2018,1.1995,1344.2344,205.5269,224.2498,1.4994,1.636,1,
23.4,4101325,0,1,0,2673.7555,29.1105,1.202,1.1997,1344.2587,205.9894,224.5681,1.5027,1.6383,1,
23.4,4201325,0,1,0,2674.2251,29.1116,1.2022,1.1999,1344.2822,206.4372,224.8766,1.506,1.6405,1,
23.4,4301325,0,1,0,2674.6806,29.1127,1.2023,1.2,1344.3049,206.8713,225.1759,1.5091,1.6426,1,
23.4,4401325,0,1,0,2675.1227,29.1137,1.2025,1.2002,1344.3269,207.2912,225.4655,1.5122,1.6447,1,
23.4,4501325,0,1,0,2675.5522,29.1147,1.2027,1.2004,1344.3482,207.7010,225.7488,1.5151,1.6468,1,
23.4,4601325,0,1,0,2675.9696,29.1157,1.2028,1.2006,1344.3688,208.0963,226.0217,1.518,1.6487,1,
23.4,4701325,0,1,0,2676.3755,29.1167,1.203,1.2007,1344.3888,208.4860,226.2922,1.5208,1.6507,1,
23.4,4801325,0,1,0,2676.7705,29.1176,1.2031,1.2009,1344.4082,208.8611,226.5518,1.5235,1.6526,1,
23.4,4901325,0,1,0,2677.1551,29.1186,1.2033,1.2011,1344.4271,209.2261,226.8047,1.5262,1.6544,1,
23.4,5001325,0,1,0,2677.5297,29.1194,1.2034,1.2012,1344.4454,209.5814,227.0509,1.5287,1.6562,1,
23.4,5101325,0,1,0,2677.8948,29.1203,1.2035,1.2014,1344.4632,209.9275,227.2911,1.5312,1.6579,1,
23.4,5201325,0,1,0,2678.2508,29.1212,1.2037,1.2015,1344.4805,210.2650,227.5253,1.5337,1.6596,1,
23.4,5301325,0,1,0,2678.5982,29.122,1.2038,1.2017,1344.4973,210.5940,227.7538,1.5361,1.6612,1,
23.4,5401325,0,1,0,2678.9372,29.1228,1.2039,1.2018,1344.5137,210.9150,227.9768,1.5384,1.6628,1,
23.4,5501325,0,1,0,2679.2682,29.1236,1.2041,1.2019,1344.5297,211.2284,228.1947,1.5406,1.6644,1,
23.4,5601325,0,1,0,2679.5916,29.1244,1.2042,1.2021,1344.5453,211.5334,228.4067,1.5429,1.6659,1,
23.4,5701325,0,1,0,2679.9076,29.1251,1.2043,1.2022,1344.5605,211.8339,228.6163,1.545,1.6674,1,
23.4,5801325,0,1,0,2680.2166,29.1258,1.2044,1.2023,1344.5753,212.1260,228.8197,1.5471,1.6689,1,
23.4,5901325,0,1,0,2680.5187,29.1266,1.2045,1.2025,1344.5897,212.4108,229.0179,1.5492,1.6703,1,
23.4,6001325,0,1,0,2680.8144,29.1273,1.2046,1.2026,1344.6038,212.6887,229.2113,1.5512,1.6717,1,
23.4,6101325,0,1,0,2681.1037,29.128,1.2048,1.2027,1344.6176,212.9663,229.4059,1.5532,1.6731,1,
23.4,6201325,0,1,0,2681.387,29.1286,1.2049,1.2028,1344.6311,213.2338,229.5926,1.5552,1.6745,1,
23.4,6301325,0,1,0,2681.6644,29.1293,1.205,1.2029,1344.6442,213.4957,229.7754,1.557,1.6758,1,
23.4,6401325,0,1,0,2681.9363,29.13,1.2051,1.2031,1344.6571,213.7525,229.9547,1.5589,1.6771,1,
23.4,6501325,0,1,0,2682.2027,29.1306,1.2052,1.2032,1344.6697,214.0039,230.1303,1.5607,1.6783,1,
23.4,6601325,0,1,0,2682.4638,29.1312,1.2053,1.2033,1344.682,214.2504,230.3026,1.5625,1.6796,1,
23.4,6701325,0,1,0,2682.7199,29.1318,1.2054,1.2034,1344.6941,214.4920,230.4715,1.5643,1.6808,1,
23.4,6801325,0,1,0,2682.9711,29.1324,1.2055,1.2035,1344.7059,214.7289,230.6372,1.566,1.682,1,
23.4,6901325,0,1,0,2683.2175,29.133,1.2056,1.2036,1344.7174,214.9604,230.799,1.5676,1.6832,1,
23.4,7001325,0,1,0,2683.4594,29.1336,1.2057,1.2037,1344.7287,215.1878,230.9579,1.5693,1.6843,1,
23.4,7101325,0,1,0,2683.6969,29.1342,1.2058,1.2038,1344.7398,215.4114,231.1145,1.5709,1.6854,1,
23.4,7201325,0,1,0,2683.93,29.1347,1.2058,1.2039,1344.7507,215.6356,231.2725,1.5725,1.6866,1,
23.4,7301325,0,1,0,2684.159,29.1353,1.2059,1.204,1344.7614,215.8513,231.4236,1.5741,1.6877,1,
23.4,7401325,0,1,0,2684.384,29.1358,1.206,1.2041,1344.7719,216.0634,231.5723,1.5756,1.6887,1,
23.4,7501325,0,1,0,2684.6051,29.1364,1.2061,1.2042,1344.7821,216.2717,231.7183,1.5771,1.6898,1,
23.4,7601325,0,1,0,2684.8223,29.1369,1.2062,1.2043,1344.7922,216.4727,231.8583,1.5786,1.6908,1,
23.4,7701325,0,1,0,2685.036,29.1374,1.2063,1.2044,1344.8021,216.6739,231.9994,1.58,1.6918,1,
23.4,7801325,0,1,0,2685.246,29.1379,1.2064,1.2045,1344.8118,216.8767,232.1429,1.5815,1.6928,1,
23.4,7901325,0,1,0,2685.4526,29.1384,1.2064,1.2045,1344.8213,217.0712,232.2795,1.5829,1.6938,1,
23.4,8001325,0,1,0,2685.6558,29.1389,1.2065,1.2046,1344.8307,217.2628,232.4139,1.5843,1.6948,1,
23.4,8101325,0,1,0,2685.8557,29.1394,1.2066,1.2047,1344.8399,217.4512,232.5463,1.5857,1.6957,1,
23.4,8201325,0,1,0,2686.0525,29.1398,1.2067,1.2048,1344.8489,217.6365,232.6765,1.587,1.6967,1,
23.4,8301325,0,1,0,2686.2461,29.1403,1.2067,1.2049,1344.8578,217.8190,232.8047,1.5883,1.6976,1,
23.4,8401325,0,1,0,2686.4368,29.1408,1.2068,1.205,1344.8665,217.9982,232.9306,1.5896,1.6985,1,
23.4,8501325,0,1,0,2686.6245,29.1412,1.2069,1.205,1344.8751,218.1751,233.0549,1.5909,1.6994,1,
23.4,8601325,0,1,0,2686.8094,29.1417,1.207,1.2051,1344.8836,218.3476,233.1758,1.5922,1.7003,1,
23.4,8701325,0,1,0,2686.9915,29.1421,1.207,1.2052,1344.8919,218.5190,233.2963,1.5934,1.7011,1,
23.4,8801325,0,1,0,2687.1709,29.1425,1.2071,1.2053,1344.9001,218.6878,233.415,1.5946,1.702,1,
23.4,8901325,0,1,0,2687.3477,29.143,1.2072,1.2054,1344.9081,218.8590,233.5366,1.5959,1.7029,1,
23.4,9001325,0,1,0,2687.5219,29.1434,1.2072,1.2054,1344.916,219.0232,233.6522,1.597,1.7037,1,
23.4,9101325,0,1,0,2687.6936,29.1438,1.2073,1.2055,1344.9238,219.1848,233.7659,1.5982,1.7045,1,
23.4,9201325,0,1,0,2687.8629,29.1442,1.2074,1.2056,1344.9315,219.3443,233.8783,1.5994,1.7053,1,
23.4,9301325,0,1,0,2688.0298,29.1446,1.2074,1.2057,1344.939,219.5015,233.9889,1.6005,1.7061,1,
23.4,9401325,0,1,0,2688.1944,29.145,1.2075,1.2057,1344.9465,219.6566,234.0982,1.6016,1.7069,1,
23.4,9500000,0,1,0,2688.3546,29.1454,1.2076,1.2058,1344.9537,219.8075,234.2045,1.6027,1.7077,1,
23.5,101325,0,1,0,2557.1169,28.8474,1.1703,1.1635,1335.1718,nan,0,0,0,1,
23.5,201325,0,1,0,2584.7175,28.9118,1.1765,1.1708,1337.5702,100.4029,169.6995,0.7361,1.2442,1,
23.5,301325,0,1,0,2599.5561,28.9464,1.1802,1.1751,1338.7424,124.7161,176.9272,0.9136,1.296,1,
23.5,401325,0,1,0,2609.4645,28.9696,1.1829,1.1781,1339.491,138.6507,183.2718,1.0151,1.3418,1,
23.5,501325,0,1,0,2616.7883,28.9867,1.1849,1.1804,1340.02,148.1344,188.1926,1.0841,1.3772,1,
23.5,601325,0,1,0,2622.5359,29.0001,1.1865,1.1823,1340.4198,155.1834,192.1002,1.1353,1.4054,1,
23.5,701325,0,1,0,2627.2292,29.0111,1.1879,1.1839,1340.7362,160.7252,195.302,1.1756,1.4285,1,
23.5,801325,0,1,0,2631.1717,29.0203,1.1891,1.1852,1340.9952,165.2445,197.988,1.2084,1.4479,1,
23.5,901325,0,1,0,2634.5549,29.0283,1.1901,1.1864,1341.2123,169.0348,200.2886,1.2359,1.4645,1,
23.5,1001325,0,1,0,2637.5064,29.0352,1.191,1.1874,1341.398,172.2834,202.2934,1.2595,1.4789,1,
23.5,1101325,0,1,0,2640.116,29.0413,1.1919,1.1884,1341.5591,175.1089,204.0595,1.28,1.4917,1,
23.5,1201325,0,1,0,2642.4485,29.0468,1.1926,1.1892,1341.7009,177.6023,205.635,1.2981,1.503,1,
23.5,1301325,0,1,0,2644.5523,29.0517,1.1933,1.19,1341.8269,179.8268,207.0535,1.3143,1.5132,1,
23.5,1401325,0,1,0,2646.4646,29.0562,1.1939,1.1907,1341.9399,181.8287,208.3397,1.3288,1.5225,1,
23.5,1501325,0,1,0,2648.2144,29.0603,1.1945,1.1913,1342.0421,183.6472,209.5165,1.342,1.531,1,
23.5,1601325,0,1,0,2649.8247,29.0641,1.195,1.1919,1342.135,185.3067,210.5962,1.354,1.5388,1,
23.5,1701325,0,1,0,2651.3142,29.0676,1.1955,1.1925,1342.2201,186.8320,211.5938,1.365,1.546,1,
23.5,1801325,0,1,0,2652.6981,29.0708,1.196,1.193,1342.2984,188.2407,212.5194,1.3753,1.5526,1,
23.5,1901325,0,1,0,2653.989,29.0739,1.1964,1.1935,1342.3707,189.5499,213.3836,1.3848,1.5589,1,
23.5,2001325,0,1,0,2655.1975,29.0767,1.1968,1.1939,1342.4379,190.7680,214.1903,1.3936,1.5647,1,
23.5,2101325,0,1,0,2656.3323,29.0794,1.1972,1.1944,1342.5004,191.9074,214.9476,1.4018,1.5701,1,
23.5,2201325,0,1,0,2657.4013,29.0819,1.1976,1.1948,1342.5589,192.9762,215.6601,1.4096,1.5753,1,
23.5,2301325,0,1,0,2658.4107,29.0843,1.198,1.1952,1342.6137,193.9821,216.3326,1.4169,1.5801,1,
23.5,2401325,0,1,0,2659.3663,29.0865,1.1983,1.1956,1342.6653,194.9312,216.9688,1.4238,1.5847,1,
23.5,2501325,0,1,0,2660.273,29.0886,1.1986,1.1959,1342.7138,195.8283,217.5714,1.4303,1.5891,1,
23.5,2601325,0,1,0,2661.135,29.0907,1.1989,1.1963,1342.7597,196.6830,218.1478,1.4364,1.5932,1,
23.5,2701325,0,1,0,2661.956,29.0926,1.1992,1.1966,1342.8032,197.4885,218.6907,1.4423,1.5971,1,
23.5,2801325,0,1,0,2662.7395,29.0945,1.1995,1.1969,1342.8444,198.2621,219.2146,1.4479,1.6009,1,
23.5,2901325,0,1,0,2663.4882,29.0962,1.1998,1.1972,1342.8836,198.9950,219.7108,1.4532,1.6045,1,
23.5,3001325,0,1,0,2664.2049,29.0979,1.2,1.1975,1342.921,199.6957,220.1861,1.4583,1.6079,1,
23.5,3101325,0,1,0,2664.892,29.0995,1.2003,1.1977,1342.9566,200.3704,220.6456,1.4632,1.6112,1,
23.5,3201325,0,1,0,2665.5514,29.1011,1.2005,1.198,1342.9906,201.0137,221.0835,1.4678,1.6144,1,
23.5,3301325,0,1,0,2666.1851,29.1026,1.2007,1.1983,1343.0231,201.6297,221.5032,1.4723,1.6174,1,
23.5,3401325,0,1,0,2666.7949,29.104,1.201,1.1985,1343.0543,202.2218,221.9072,1.4766,1.6203,1,
23.5,3501325,0,1,0,2667.3822,29.1054,1.2012,1.1987,1343.0842,202.7904,222.2955,1.4807,1.6231,1,
23.5,3601325,0,1,0,2667.9486,29.1068,1.2014,1.199,1343.1129,203.3450,222.6763,1.4847,1.6259,1,
23.5,3701325,0,1,0,2668.4952,29.1081,1.2016,1.1992,1343.1405,203.8744,223.0391,1.4885,1.6285,1,
23.5,3801325,0,1,0,2669.0233,29.1093,1.2018,1.1994,1343.1671,204.3858,223.39,1.4922,1.631,1,
23.5,3901325,0,1,0,2669.5339,29.1105,1.202,1.1996,1343.1927,204.8793,223.7289,1.4958,1.6334,1,
23.5,4001325,0,1,0,2670.0281,29.1117,1.2021,1.1998,1343.2173,205.3566,224.057,1.4993,1.6358,1,
23.5,4101325,0,1,0,2670.5067,29.1128,1.2023,1.2,1343.2412,205.8184,224.3748,1.5026,1.6381,1,
23.5,4201325,0,1,0,2670.9707,29.1139,1.2025,1.2002,1343.2642,206.2657,224.683,1.5059,1.6403,1,
23.5,4301325,0,1,0,2671.4206,29.115,1.2027,1.2004,1343.2864,206.6992,224.9818,1.509,1.6425,1,
23.5,4401325,0,1,0,2671.8574,29.116,1.2028,1.2006,1343.3079,207.1179,225.2703,1.512,1.6446,1,
23.5,4501325,0,1,0,2672.2817,29.117,1.203,1.2008,1343.3288,207.5270,225.553,1.515,1.6466,1,
23.5,4601325,0,1,0,2672.694,29.118,1.2031,1.2009,1343.349,207.9224,225.826,1.5179,1.6486,1,
23.5,4701325,0,1,0,2673.095,29.119,1.2033,1.2011,1343.3685,208.3119,226.0964,1.5207,1.6505,1,
23.5,4801325,0,1,0,2673.4852,29.1199,1.2034,1.2013,1343.3875,208.6865,226.3557,1.5234,1.6524,1,
23.5,4901325,0,1,0,2673.865,29.1208,1.2036,1.2014,1343.406,209.0510,226.6082,1.526,1.6542,1,
23.5,5001325,0,1,0,2674.2351,29.1217,1.2037,1.2016,1343.4239,209.4058,226.8541,1.5286,1.656,1,
23.5,5101325,0,1,0,2674.5957,29.1225,1.2039,1.2017,1343.4413,209.7516,227.0938,1.5311,1.6577,1,
23.5,5201325,0,1,0,2674.9474,29.1234,1.204,1.2019,1343.4583,210.0886,227.3277,1.5336,1.6594,1,
23.5,5301325,0,1,0,2675.2905,29.1242,1.2041,1.202,1343.4748,210.4172,227.5559,1.5359,1.661,1,
23.5,5401325,0,1,0,2675.6253,29.125,1.2042,1.2021,1343.4908,210.7377,227.7786,1.5383,1.6626,1,
23.5,5501325,0,1,0,2675.9523,29.1258,1.2044,1.2023,1343.5065,211.0498,227.9953,1.5405,1.6642,1,
23.5,5601325,0,1,0,2676.2717,29.1265,1.2045,1.2024,1343.5217,211.3569,228.2093,1.5427,1.6657,1,
23.5,5701325,0,1,0,2676.5838,29.1273,1.2046,1.2025,1343.5366,211.6555,228.4171,1.5449,1.6672,1,
23.5,5801325,0,1,0,2676.8889,29.128,1.2047,1.2027,1343.551,211.9463,228.6194,1.547,1.6687,1,
23.5,5901325,0,1,0,2677.1873,29.1287,1.2048,1.2028,1343.5652,212.2303,228.8169,1.5491,1.6701,1,
23.5,6001325,0,1,0,2677.4793,29.1294,1.205,1.2029,1343.579,212.5134,229.0152,1.5511,1.6716,1,
23.5,6101325,0,1,0,2677.7651,29.1301,1.2051,1.203,1343.5925,212.7864,229.2055,1.5531,1.6729,1,
23.5,6201325,0,1,0,2678.0448,29.1308,1.2052,1.2032,1343.6057,213.0535,229.3919,1.555,1.6743,1,
23.5,6301325,0,1,0,2678.3188,29.1314,1.2053,1.2033,1343.6185,213.3151,229.5745,1.5569,1.6756,1,
23.5,6401325,0,1,0,2678.5873,29.1321,1.2054,1.2034,1343.6311,213.5715,229.7535,1.5588,1.6769,1,
23.5,6501325,0,1,0,2678.8503,29.1327,1.2055,1.2035,1343.6435,213.8226,229.9289,1.5606,1.6781,1,
23.5,6601325,0,1,0,2679.1082,29.1333,1.2056,1.2036,1343.6555,214.0688,230.1009,1.5624,1.6794,1,
23.5,6701325,0,1,0,2679.3611,29.1339,1.2057,1.2037,1343.6673,214.3100,230.2695,1.5641,1.6806,1,
23.5,6801325,0,1,0,2679.6091,29.1345,1.2058,1.2038,1343.6789,214.5457,230.4342,1.5658,1.6818,1,
23.5,6901325,0,1,0,2679.8525,29.1351,1.2059,1.2039,1343.6902,214.7772,230.5959,1.5675,1.683,1,
23.5,7001325,0,1,0,2680.0914,29.1357,1.206,1.204,1343.7013,215.0047,230.7551,1.5692,1.6841,1,
23.5,7101325,0,1,0,2680.3258,29.1362,1.2061,1.2041,1343.7121,215.2281,230.9114,1.5708,1.6852,1,
23.5,7201325,0,1,0,2680.5561,29.1368,1.2061,1.2042,1343.7228,215.4520,231.0692,1.5724,1.6864,1,
23.5,7301325,0,1,0,2680.7822,29.1373,1.2062,1.2043,1343.7332,215.6676,231.2203,1.574,1.6875,1,
23.5,7401325,0,1,0,2681.0043,29.1378,1.2063,1.2044,1343.7435,215.8794,231.3687,1.5755,1.6885,1,
23.5,7501325,0,1,0,2681.2226,29.1384,1.2064,1.2045,1343.7535,216.0836,231.5109,1.577,1.6896,1,
23.5,7601325,0,1,0,2681.4371,29.1389,1.2065,1.2046,1343.7634,216.2880,231.6542,1.5784,1.6906,1,
23.5,7701325,0,1,0,2681.648,29.1394,1.2066,1.2047,1343.773,216.4939,231.7998,1.5799,1.6916,1,
23.5,7801325,0,1,0,2681.8554,29.1399,1.2067,1.2048,1343.7825,216.6915,231.9384,1.5814,1.6926,1,
23.5,7901325,0,1,0,2682.0594,29.1404,1.2067,1.2049,1343.7919,216.8859,232.0748,1.5828,1.6936,1,
23.5,8001325,0,1,0,2682.26,29.1409,1.2068,1.205,1343.801,217.0772,232.2091,1.5842,1.6946,1,
23.5,8101325,0,1,0,2682.4574,29.1413,1.2069,1.205,1343.81,217.2653,232.3411,1.5855,1.6955,1,
23.5,8201325,0,1,0,2682.6517,29.1418,1.207,1.2051,1343.8189,217.4504,232.4712,1.5869,1.6965,1,
23.5,8301325,0,1,0,2682.8429,29.1423,1.207,1.2052,1343.8276,217.6323,232.5989,1.5882,1.6974,1,
23.5,8401325,0,1,0,2683.0311,29.1427,1.2071,1.2053,1343.8361,217.8116,232.7249,1.5895,1.6983,1,
23.5,8501325,0,1,0,2683.2165,29.1432,1.2072,1.2054,1343.8445,217.9866,232.8474,1.5907,1.6992,1,
23.5,8601325,0,1,0,2683.399,29.1436,1.2073,1.2055,1343.8528,218.1603,232.9696,1.592,1.7001,1,
23.5,8701325,0,1,0,2683.5788,29.144,1.2073,1.2055,1343.8609,218.3315,233.0899,1.5932,1.7009,1,
23.5,8801325,0,1,0,2683.7559,29.1445,1.2074,1.2056,1343.8689,218.5050,233.2131,1.5945,1.7018,1,
23.5,8901325,0,1,0,2683.9305,29.1449,1.2075,1.2057,1343.8768,218.6713,233.3301,1.5957,1.7027,1,
23.5,9001325,0,1,0,2684.1025,29.1453,1.2075,1.2058,1343.8846,218.8351,233.4453,1.5969,1.7035,1,
23.5,9101325,0,1,0,2684.272,29.1457,1.2076,1.2058,1343.8922,218.9967,233.559,1.5981,1.7043,1,
23.5,9201325,0,1,0,2684.4391,29.1461,1.2077,1.2059,1343.8997,219.1558,233.6711,1.5992,1.7051,1,
23.5,9301325,0,1,0,2684.6039,29.1465,1.2077,1.206,1343.9071,219.3129,233.7817,1.6004,1.7059,1,
23.5,9401325,0,1,0,2684.7663,29.1469,1.2078,1.206,1343.9144,219.4678,233.8907,1.6015,1.7067,1,
23.5,9500000,0,1,0,2684.9245,29.1473,1.2079,1.2061,1343.9215,219.6185,233.9969,1.6026,1.7075,1,
23.6,101325,0,1,0,2554.9435,28.8523,1.1706,1.1639,1334.3086,nan,0,0,0,1,
23.6,201325,0,1,0,2582.335,28.9161,1.1769,1.1712,1336.6566,100.3436,169.5911,0.7362,1.2442,1,
23.6,301325,0,1,0,2597.0498,28.9505,1.1806,1.1755,1337.8181,124.6364,176.8041,0.9136,1.296,1,
23.6,401325,0,1,0,2606.8706,28.9734,1.1832,1.1785,1338.5533,138.5577,183.1382,1.0151,1.3417,1,
23.6,501325,0,1,0,2614.1271,28.9904,1.1852,1.1808,1339.0725,148.0317,188.0516,1.0841,1.3772,1,
23.6,601325,0,1,0,2619.8202,29.0037,1.1869,1.1827,1339.4648,155.0732,191.9534,1.1353,1.4054,1,
23.6,701325,0,1,0,2624.4679,29.0146,1.1882,1.1843,1339.7752,160.6088,195.1506,1.1756,1.4284,1,
23.6,801325,0,1,0,2628.3714,29.0237,1.1894,1.1856,1340.0291,165.1231,197.8328,1.2084,1.4478,1,
23.6,901325,0,1,0,2631.7203,29.0315,1.1905,1.1868,1340.2421,168.9091,200.1302,1.2359,1.4644,1,
23.6,1001325,0,1,0,2634.6417,29.0384,1.1914,1.1878,1340.424,172.1539,202.1322,1.2595,1.4788,1,
23.6,1101325,0,1,0,2637.2242,29.0444,1.1922,1.1887,1340.582,174.9762,203.8959,1.28,1.4915,1,
23.6,1201325,0,1,0,2639.5322,29.0498,1.1929,1.1896,1340.721,177.4667,205.4692,1.2981,1.5029,1,
23.6,1301325,0,1,0,2641.6137,29.0547,1.1936,1.1903,1340.8444,179.6885,206.8857,1.3142,1.5131,1,
23.6,1401325,0,1,0,2643.5055,29.0591,1.1942,1.191,1340.9552,181.6881,208.1702,1.3287,1.5224,1,
23.6,1501325,0,1,0,2645.2364,29.0632,1.1948,1.1917,1341.0553,183.5045,209.3453,1.3419,1.5309,1,
23.6,1601325,0,1,0,2646.8292,29.0669,1.1954,1.1923,1341.1463,185.1620,210.4235,1.3539,1.5386,1,
23.6,1701325,0,1,0,2648.3024,29.0704,1.1959,1.1929,1341.2297,186.6854,211.4197,1.365,1.5458,1,
23.6,1801325,0,1,0,2649.671,29.0736,1.1963,1.1934,1341.3063,188.0925,212.3441,1.3752,1.5525,1,
23.6,1901325,0,1,0,2650.9476,29.0766,1.1968,1.1939,1341.3772,189.4001,213.2071,1.3847,1.5587,1,
23.6,2001325,0,1,0,2652.1425,29.0794,1.1972,1.1943,1341.443,190.6167,214.0127,1.3935,1.5645,1,
23.6,2101325,0,1,0,2653.2647,29.0821,1.1976,1.1948,1341.5042,191.7545,214.7687,1.4018,1.57,1,
23.6,2201325,0,1,0,2654.3215,29.0846,1.1979,1.1952,1341.5615,192.8223,215.4804,1.4095,1.5751,1,
23.6,2301325,0,1,0,2655.3195,29.0869,1.1983,1.1956,1341.6152,193.8269,216.152,1.4168,1.58,1,
23.6,2401325,0,1,0,2656.2643,29.0891,1.1986,1.1959,1341.6656,194.7749,216.7873,1.4237,1.5846,1,
23.6,2501325,0,1,0,2657.1606,29.0912,1.1989,1.1963,1341.7132,195.6709,217.389,1.4302,1.5889,1,
23.6,2601325,0,1,0,2658.0126,29.0932,1.1992,1.1966,1341.7582,196.5245,217.9646,1.4364,1.5931,1,
23.6,2701325,0,1,0,2658.8242,29.0952,1.1995,1.1969,1341.8007,197.3272,218.5051,1.4422,1.597,1,
23.6,2801325,0,1,0,2659.5986,29.097,1.1998,1.1973,1341.8411,198.1017,219.0299,1.4478,1.6007,1,
23.6,2901325,0,1,0,2660.3387,29.0987,1.2001,1.1975,1341.8795,198.8337,219.5254,1.4531,1.6043,1,
23.6,3001325,0,1,0,2661.047,29.1004,1.2003,1.1978,1341.916,199.5317,219.9984,1.4582,1.6077,1,
23.6,3101325,0,1,0,2661.726,29.102,1.2006,1.1981,1341.9509,200.2074,220.4589,1.4631,1.6111,1,
23.6,3201325,0,1,0,2662.3777,29.1035,1.2008,1.1984,1341.9842,200.8499,220.8962,1.4677,1.6142,1,
23.6,3301325,0,1,0,2663.004,29.105,1.2011,1.1986,1342.016,201.4651,221.3153,1.4722,1.6172,1,
23.6,3401325,0,1,0,2663.6066,29.1064,1.2013,1.1989,1342.0466,202.0549,221.7173,1.4765,1.6201,1,
23.6,3501325,0,1,0,2664.187,29.1078,1.2015,1.1991,1342.0758,202.6296,222.1113,1.4806,1.623,1,
23.6,3601325,0,1,0,2664.7466,29.1091,1.2017,1.1993,1342.1039,203.1781,222.4867,1.4846,1.6257,1,
23.6,3701325,0,1,0,2665.2867,29.1104,1.2019,1.1996,1342.131,203.7070,222.849,1.4884,1.6283,1,
23.6,3801325,0,1,0,2665.8085,29.1117,1.2021,1.1998,1342.157,204.2174,223.1991,1.4921,1.6308,1,
23.6,3901325,0,1,0,2666.3131,29.1128,1.2023,1.2,1342.182,204.7107,223.5379,1.4957,1.6333,1,
23.6,4001325,0,1,0,2666.8013,29.114,1.2025,1.2002,1342.2062,205.1873,223.8655,1.4992,1.6356,1,
23.6,4101325,0,1,0,2667.2742,29.1151,1.2026,1.2004,1342.2295,205.6486,224.1828,1.5025,1.6379,1,
23.6,4201325,0,1,0,2667.7326,29.1162,1.2028,1.2006,1342.252,206.0953,224.4905,1.5058,1.6402,1,
23.6,4301325,0,1,0,2668.1771,29.1173,1.203,1.2007,1342.2738,206.5272,224.7879,1.5089,1.6423,1,
23.6,4401325,0,1,0,2668.6087,29.1183,1.2031,1.2009,1342.2949,206.9484,225.0788,1.5119,1.6444,1,
23.6,4501325,0,1,0,2669.0278,29.1193,1.2033,1.2011,1342.3153,207.3543,225.3587,1.5149,1.6464,1,
23.6,4601325,0,1,0,2669.4351,29.1202,1.2034,1.2013,1342.335,207.7541,225.6359,1.5178,1.6484,1,
23.6,4701325,0,1,0,2669.8312,29.1212,1.2036,1.2014,1342.3542,208.1389,225.9019,1.5206,1.6503,1,
23.6,4801325,0,1,0,2670.2167,29.1221,1.2037,1.2016,1342.3728,208.5130,226.1608,1.5233,1.6522,1,
23.6,4901325,0,1,0,2670.5919,29.123,1.2039,1.2018,1342.3909,208.8771,226.413,1.5259,1.654,1,
23.6,5001325,0,1,0,2670.9574,29.1239,1.204,1.2019,1342.4084,209.2314,226.6585,1.5285,1.6558,1,
23.6,5101325,0,1,0,2671.3137,29.1247,1.2042,1.2021,1342.4255,209.5767,226.8979,1.531,1.6575,1,
23.6,5201325,0,1,0,2671.6611,29.1255,1.2043,1.2022,1342.442,209.9133,227.1314,1.5334,1.6592,1,
